389	The-Great-God-Pan_389
390	A-Lute-of-Jade-Selections-from-the-Classical-Poets-of-China_390
391	The-Song-of-Roland_391
392	Jerusalem-Delivered_392
393	The-Blue-Lagoon--A-Romance_393
394	Cranford_394
395	The-Holy-War-Made-by-King-Shaddai-Upon-Diabolus-for-the-Regaining-of-the-Metropolis-of-the-Worl__395
396	The-Lady-or-the-Tiger-_396
397	L-Allegro-Il-Penseroso-Comus-and-Lycidas_397
398	The-First-Book-of-Adam-and-Eve_398
399	Cast-Upon-the-Breakers_399
400	Helen-of-Troy-and-Other-Poems_400
401	Blix_401
402	Penrod_402
403	Soldiers-of-Fortune_403
404	Industrial-Biography--Iron-Workers-and-Tool-Makers_404
405	Adventures-and-Letters-of-Richard-Harding-Davis_405
406	Appreciations-of-Richard-Harding-Davis_406
407	The-Reporter-Who-Made-Himself-King_407
408	The-Souls-of-Black-Folk_408
409	Poems-on-various-subjects-religious-and-moral_409
410	Hell-Fer-Sartain-and-Other-Stories_410
411	The-King-s-Jackal_411
412	John-Jacob-Astor_412
413	Ballads_413
414	The-Pageant-of-Summer_414
415	The-Bible-in-Spain--13-Or-the-Journeys-Adventures-and-Imprisonments-of-an-Englishman-in-an-Atte__415
416	Winesburg-Ohio--A-Group-of-Tales-of-Ohio-Small-Town-Life_416
417	Dr-Martin-Luther-s-Deutsche-Geistliche-Lieder-The-Hymns-of-Martin-Luther-Set-to-Their-Original-__417
418	A-Treatise-on-Good-Works_418
419	The-Magic-of-Oz_419
420	Dorothy-and-the-Wizard-in-Oz_420
421	Kidnapped_421
422	The-Romany-Rye_422
423	Round-the-Red-Lamp--Being-Facts-and-Fancies-of-Medical-Life_423
424	General-William-Booth-Enters-into-Heaven-and-Other-Poems_424
425	Familiar-Studies-of-Men-and-Books_425
426	Tales-and-Fantasies_426
427	The-Great-War-Syndicate_427
428	Frivolous-Cupid_428
429	The-Magic-Egg-and-Other-Stories_429
430	The-Grain-of-Dust--A-Novel_430
431	The-Fortune-Hunter_431
432	The-Ambassadors_432
433	The-Conflict_433
434	The-Circular-Staircase_434
435	Miracle-Mongers-and-Their-Methods--13-A-Complete-Expos--of-the-Modus-Operandi-of-Fire-Eaters-He__435
436	The-Master-Key--An-Electrical-Fairy-Tale-Founded-Upon-the-Mysteries-of-Electricity_436
